,Max Acc thresh,Max Acc,Max individual Acc thresh,Max individual Acc,Null Acc,Max F1 thresh,Max F1,Max individual F1 thresh,Max individual F1,Null F1,AUROC,Individual AUROC,Null AUROC,runtime,data_preprocess.resolution,data_preprocess.normalize,label_path,method.max_lag,method.filter_mode,method.architecture
2024-10-25 11:06:59.1245,0.5983699270969697,0.6653826399589111,0.007116687892828002,0.6697483307652801,0.6653826399589111,0.09219144695892242,0.5014431402732346,0.007819275439960352,0.5056497175141242,0.5014431402732346,0.4980626899951512,0.4971109399075501,0.5,0 days 00:00:46.899004,1H,True,root_cause_3,3,None,transformer
2024-10-26 14:11:48.2313,0.5324812616790098,0.6815613764766307,0.1548317059682265,0.7265023112480741,0.6653826399589111,64.75189560619229,0.5015396458814473,0.6488330825305731,0.5804534448602244,0.5014431402732346,0.4195458747485615,0.4392655367231639,0.5,0 days 00:08:33.090460,24H,False,root_cause_3,3,None,transformer
2024-10-25 11:08:05.1337,0.4749157805449081,0.6653826399589111,0.0053360185233643,0.6700051361068311,0.6653826399589111,0.12464758257579145,0.5014431402732346,0.0057932630551312935,0.5059065228556754,0.5014431402732346,0.4978344662570981,0.4972072419106318,0.5,0 days 00:01:00.788812,1H,True,root_cause_3,5,None,transformer
2024-10-25 14:38:13.3801,0.4870214880093881,0.6653826399589111,0.004945648020978843,0.6712891628145866,0.6653826399589111,0.06330846773868384,0.5014431402732346,0.0054691758763356895,0.5071905495634309,0.5014431402732346,0.5016378496555022,0.5018297380585516,0.5,0 days 00:00:34.285179,6H,True,root_cause_3,5,None,transformer
2024-10-26 14:15:18.5849,0.5800974826988242,0.6784797123780174,0.1876788704685862,0.7280431432973806,0.6653826399589111,49.60464426785875,0.5016361886429258,0.4761845799637413,0.5829041015481693,0.5014431402732346,0.4268210432653559,0.44526836158192096,0.5,0 days 00:11:07.717448,24H,False,root_cause_3,5,None,transformer
2024-10-25 10:33:55.8335,0.5745203780725229,0.6653826399589111,0.006626243944437003,0.6689779147406266,0.6653826399589111,0.1418190913663751,0.5014431402732346,0.007009979829853362,0.5048793014894709,0.5014431402732346,0.4947720324767859,0.4939329738058552,0.5,0 days 00:01:26.403416,15min,True,root_cause_3,3,None,transformer
2024-10-25 20:05:25.4021,0.4570054760509568,0.6810477657935285,0.10145020162937007,0.7326656394453005,0.6653826399589111,50.8003051449757,0.5016361886429258,0.3633705402788825,0.5888766600631008,0.5014431402732346,0.4375432640230232,0.4651921759972608,0.5,0 days 00:23:16.731177,12H,False,root_cause_3,3,None,transformer
2024-10-25 11:06:04.6632,0.17128876593578835,0.6676938880328711,0.016667576438905703,0.7223934257832564,0.6653826399589111,-7.227823674890401e-05,0.5052011776251226,0.017164985061751827,0.5794592413236481,0.5014431402732346,0.4437063416578967,0.456439393939394,0.5,0 days 00:33:34.562830,15min,False,root_cause_3,3,None,transformer
2024-10-25 20:30:48.7971,0.454958623180988,0.6836158192090396,0.11000707857124996,0.736260914227016,0.6653826399589111,37.955603787730205,0.5015396458814473,0.25702042422840743,0.5939760804167583,0.5014431402732346,0.4518539735367096,0.4771978257147749,0.5,0 days 00:30:39.845965,12H,False,root_cause_3,5,None,transformer
2024-10-25 15:16:24.0602,0.3270442014319174,0.6856702619414484,0.06199703208239572,0.7401129943502825,0.6653826399589111,3.1700794933954595,0.5017327685791299,0.13721195835949526,0.5993249688164942,0.5014431402732346,0.4653738233740798,0.4924884437596302,0.5,0 days 00:37:14.418283,6H,False,root_cause_3,5,None,transformer
2024-10-25 12:01:21.5237,0.1730359376976637,0.6692347200821777,0.0218475208412368,0.7285567539804828,0.6653826399589111,-0.1080149648235192,0.5014431402732346,0.03512264900676934,0.5845109692567321,0.5014431402732346,0.4527458381379786,0.4742873651771957,0.5,0 days 00:53:10.799739,1H,False,root_cause_3,3,None,transformer
2024-10-25 19:41:41.6607,0.4707401346187559,0.6653826399589111,0.0062085694668187,0.6710323574730355,0.6653826399589111,0.1313263304972712,0.5014431402732346,0.007136381250042415,0.5069337442218799,0.5014431402732346,0.5007123661129366,0.5007704160246533,0.5,0 days 00:00:33.037254,12H,True,root_cause_3,5,None,transformer
2024-10-25 14:37:12.2778,0.4880128107657905,0.6653826399589111,0.005657752505699474,0.6712891628145866,0.6653826399589111,0.08351901622700303,0.5014431402732346,0.0065355595563337575,0.5071905495634309,0.5014431402732346,0.5012744096469479,0.5016371340523883,0.5,0 days 00:00:32.160284,6H,True,root_cause_3,3,None,transformer
2024-10-26 14:03:56.8041,0.25337931174280026,0.6653826399589111,0.0042773031923711395,0.6705187467899333,0.6653826399589111,0.2492936142363781,0.5014431402732346,0.0051285717047423315,0.5064201335387777,0.5014431402732346,0.5024260435126847,0.5026964560862865,0.5,0 days 00:00:40.842433,24H,True,root_cause_3,3,None,transformer
2024-10-25 10:34:02.6256,0.5196354579063747,0.6653826399589111,0.005538510779015606,0.6689779147406266,0.6653826399589111,0.13278224362106605,0.5014431402732346,0.005452546625336778,0.5048793014894709,0.5014431402732346,0.4951362129906551,0.4942218798151001,0.5,0 days 00:01:33.473145,15min,True,root_cause_3,5,None,transformer
