,Max Acc thresh,Max Acc,Max individual Acc thresh,Max individual Acc,Null Acc,Max F1 thresh,Max F1,Max individual F1 thresh,Max individual F1,Null F1,AUROC,Individual AUROC,Null AUROC,runtime,data_preprocess.resolution,data_preprocess.normalize,label_path,method.max_lag,method.var_absolute_values,method.filter_mode
2024-10-21 17:08:39.6296,2.3077829008500736,0.8493010752688172,0.1807457407513277,0.873279569892473,0.8493010752688172,0.9542408165589136,0.30764515281548305,0.1446092184361982,0.49136442892337395,0.2619258982385647,0.617240712292754,0.6283866794925856,0.5,0 days 00:16:32.082543,1H,True,1_random_5,3,True,None
2024-10-21 16:26:47.1033,57.27201677994855,0.8493010752688172,2.3662829300776216,0.8710931899641575,0.8493010752688172,4.712962489297965,0.4040055248618785,1.165929528488301,0.546855616773119,0.2619258982385647,0.7426794684639494,0.7440177190948063,0.5,0 days 00:18:10.830270,15min,False,1_random_5,3,False,None
2024-10-21 20:23:53.6293,4.663166686738872,0.8493010752688172,0.512926859833763,0.8817025089605735,0.8493010752688172,3.1502277719004668,0.3267009878948101,0.4573875138304013,0.5178126489357867,0.2619258982385647,0.6384701055079498,0.6546092047930283,0.5,0 days 00:07:43.056420,12H,True,1_random_5,5,False,None
2024-10-21 16:35:22.7627,100.83184182948912,0.8493010752688172,2.985179257111421,0.8692293906810035,0.8493010752688172,7.6511384612805795,0.3898224287927542,1.4541728014348745,0.5354251354710867,0.2619258982385647,0.7347520997285396,0.7344794302129454,0.5,0 days 00:25:45.061514,15min,False,1_random_5,5,False,None
2024-10-21 17:12:29.9986,2.1026573651127904,0.8493010752688172,0.18046642971204366,0.8733870967741933,0.8493010752688172,0.9379165166907412,0.30651403430154395,0.14638106862362665,0.490283511131919,0.2619258982385647,0.6062788821603153,0.6193222248576851,0.5,0 days 00:09:26.195019,1H,True,1_random_5,5,False,None
2024-10-21 18:22:02.2262,0.6431823705238573,0.8499641577060932,0.4013205318213572,0.88584229390681,0.8493010752688172,2.029773355444961,0.3488385908631854,0.3714411726827422,0.5369413379949538,0.2619258982385647,0.6568534537443879,0.6745023367770047,0.5,0 days 00:07:57.220123,6H,True,1_random_5,3,True,None
2024-10-21 20:06:47.9171,3.1659851498910765,0.8493010752688172,0.4677825749643665,0.8834587813620073,0.8493010752688172,3.051724545178791,0.34366070928343323,0.4768864716721462,0.5308360729599243,0.2619258982385647,0.6528735050795433,0.6716631746784736,0.5,0 days 00:06:11.974731,12H,True,1_random_5,3,True,None
2024-10-21 16:31:19.3538,0.4010860001495717,0.8494086021505376,0.07251766411411224,0.8654659498207884,0.8493010752688172,0.558979220245873,0.29004145866824604,0.05342390547747946,0.4505934578469812,0.2619258982385647,0.587993360603502,0.5898886077728582,0.5,0 days 00:23:41.443959,15min,True,1_random_5,3,False,None
2024-10-21 17:21:00.0031,432.78383096459885,0.8493010752688172,6.4884038932589165,0.8756093189964157,0.8493010752688172,25.963590499705955,0.4128721390466357,2.89304736560912,0.5620316810839747,0.2619258982385647,0.7548557320709197,0.7611454819382949,0.5,0 days 00:09:25.324880,1H,False,1_random_5,5,False,None
2024-10-22 01:01:24.4367,5.032417353326228,0.8493010752688172,0.6461201715007783,0.8755913978494624,0.8493010752688172,3.325508313428716,0.29925481155846245,0.5971389611265325,0.4878377050600913,0.2619258982385647,0.6260141306190911,0.6398621433340361,0.5,0 days 00:06:18.330241,24H,True,1_random_5,5,True,None
2024-10-21 20:26:14.0939,197.91221535226356,0.8503046594982079,11.99471896618044,0.8777777777777778,0.8493010752688172,0.3788836187534666,0.4602667668607929,9.320682561146148,0.5909020512349626,0.2619258982385647,0.7836326223723873,0.7811883960573477,0.5,0 days 00:06:08.559965,12H,False,1_random_5,3,False,None
2024-10-21 20:26:18.6213,283.8533719675196,0.8502688172043009,13.002215088436479,0.8776881720430108,0.8493010752688172,0.4350653564666887,0.4608705415621842,10.21586908797774,0.5922269774230667,0.2619258982385647,0.7855340508248407,0.783972433059245,0.5,0 days 00:09:39.766472,12H,False,1_random_5,3,True,None
2024-10-21 17:11:09.4793,0.9891928946205152,0.8493189964157706,0.20899747134129068,0.872921146953405,0.8493010752688172,1.2027188413457441,0.3039223885590031,0.16974524232461274,0.4892203308298218,0.2619258982385647,0.6073870600770164,0.6200910113149202,0.5,0 days 00:09:04.906902,1H,True,1_random_5,5,True,None
2024-10-21 17:12:33.8064,119.87653635427763,0.8493010752688172,3.9308429493030697,0.8776881720430108,0.8493010752688172,16.288969747069373,0.41984762346753296,2.23155319561141,0.5683157275122502,0.2619258982385647,0.7627597062152267,0.7660688558577553,0.5,0 days 00:08:59.804782,1H,False,1_random_5,3,False,None
2024-10-21 17:22:58.5202,432.78383096459936,0.8493010752688172,7.626594071311344,0.8751254480286738,0.8493010752688172,25.840539673156112,0.4160838044137843,3.1109906747400893,0.5635717968401421,0.2619258982385647,0.7564821341821252,0.7615081875043925,0.5,0 days 00:13:50.297837,1H,False,1_random_5,5,True,None
2024-10-21 16:37:21.1255,0.5277164592636566,0.8493189964157706,0.07550528071342026,0.864032258064516,0.8493010752688172,0.5605100556221718,0.2731893538078796,0.055286499811903284,0.4403453520970965,0.2619258982385647,0.5669694197262384,0.5678430713683322,0.5,0 days 00:28:43.066987,15min,True,1_random_5,5,False,None
2024-10-22 00:47:55.2201,4.476081012630495,0.8493010752688172,0.5699884068569903,0.8778136200716845,0.8493010752688172,3.0838981547888467,0.3133869877741598,0.5504602153761261,0.5036126090661752,0.2619258982385647,0.6436011970352059,0.6591526328273244,0.5,0 days 00:06:20.065846,24H,True,1_random_5,3,True,None
2024-10-22 01:28:01.6363,740.2519684039315,0.8493010752688172,25.467638616114183,0.8735842293906809,0.8493010752688172,676.9115694881203,0.4385314707466185,21.23320323430252,0.5666652746462906,0.2619258982385647,0.7718128408421351,0.7666876405580152,0.5,0 days 00:06:26.105774,24H,False,1_random_5,5,True,None
2024-10-22 01:07:52.5291,5.007102434800773,0.8493010752688172,0.5672690590888178,0.8756989247311829,0.8493010752688172,3.406631631607525,0.30066371022947114,0.5201578519105413,0.4903613600636529,0.2619258982385647,0.6297863635199417,0.6413438224752266,0.5,0 days 00:06:16.796654,24H,True,1_random_5,5,False,None
2024-10-21 18:29:14.9438,115.1975675112958,0.8493906810035843,7.19947103069592,0.878494623655914,0.8493010752688172,142.62350304670161,0.4646979572515749,5.374092704628587,0.5916023118517484,0.2619258982385647,0.7849768113881971,0.7884795136692669,0.5,0 days 00:09:08.436890,6H,False,1_random_5,5,False,None
2024-10-21 17:02:37.2353,0.6093147327533845,0.849336917562724,0.14922494202796188,0.8749999999999999,0.8493010752688172,0.8436864166776099,0.30961714905329885,0.12341344960069058,0.4977456376354729,0.2619258982385647,0.6243030256844732,0.6352373453861829,0.5,0 days 00:08:58.905023,1H,True,1_random_5,3,False,None
2024-10-21 18:24:47.6681,0.6171580522571067,0.8494086021505376,0.3769169063329456,0.8838172043010754,0.8493010752688172,1.9960913419614092,0.33869057689054305,0.3411115400612276,0.5271405567508931,0.2619258982385647,0.6427236025118799,0.6601166631527162,0.5,0 days 00:08:40.918890,6H,True,1_random_5,5,False,None
2024-10-21 18:25:41.9447,203.12729335831295,0.8493010752688172,7.163232569849487,0.8810573476702508,0.8493010752688172,118.4555666945784,0.4711772174859423,5.465313324827854,0.5983686163915307,0.2619258982385647,0.7904788814582017,0.7934178218778551,0.5,0 days 00:09:35.294340,6H,False,1_random_5,3,True,None
2024-10-22 01:21:14.1654,313.7919533292814,0.8494086021505376,21.448373731878785,0.8746415770609319,0.8493010752688172,667.7047306472672,0.44438674499367103,18.435016521041728,0.5713192501470493,0.2619258982385647,0.7710317831968866,0.7670701120950172,0.5,0 days 00:06:37.877111,24H,False,1_random_5,3,False,None
2024-10-21 20:32:52.5401,306.0937755372827,0.8501075268817204,15.417825504922659,0.8763440860215054,0.8493010752688172,0.4160339371096424,0.4557457560767288,12.168967845415914,0.5819319993642323,0.2619258982385647,0.7785234574714376,0.7774580082929229,0.5,0 days 00:09:14.617487,12H,False,1_random_5,5,True,None
2024-10-22 00:54:43.1257,4.388822962728494,0.8493010752688172,0.5011969360680653,0.8776523297491039,0.8493010752688172,3.1791678149575198,0.3163423575860124,0.4685411845293094,0.5043058467241233,0.2619258982385647,0.6482512528094619,0.6601957270363342,0.5,0 days 00:06:37.176160,24H,True,1_random_5,3,False,None
2024-10-21 20:19:49.4593,4.663166686738861,0.8493010752688172,0.5901784745648531,0.8800179211469534,0.8493010752688172,3.087210089613415,0.3181915302764839,0.5179750924402954,0.5104256512559306,0.2619258982385647,0.6320972964356844,0.649843739018905,0.5,0 days 00:06:13.155409,12H,True,1_random_5,5,True,None
2024-10-21 17:12:02.2841,227.46850103002382,0.8493010752688172,5.10244149846672,0.8766308243727597,0.8493010752688172,16.332974424581547,0.4174918684495844,2.5810455405607127,0.5652442525950082,0.2619258982385647,0.7605686345071012,0.7634406405931549,0.5,0 days 00:08:58.321111,1H,False,1_random_5,3,True,None
2024-10-22 01:34:20.1450,740.2519684039315,0.8493010752688172,23.087165860410586,0.8732078853046593,0.8493010752688172,676.9115694881203,0.4394048101818636,20.053998522998647,0.5656152301230113,0.2619258982385647,0.770226415050876,0.7646789786703211,0.5,0 days 00:06:14.397941,24H,False,1_random_5,5,False,None
2024-10-21 18:22:26.7495,0.5962803931211944,0.8531003584229391,0.3352324914485973,0.8870071684587814,0.8493010752688172,2.047809037208702,0.35582662860109016,0.3252513357848976,0.5412691480098996,0.2619258982385647,0.6635590140505033,0.6793261121652961,0.5,0 days 00:08:20.410834,6H,True,1_random_5,3,False,None
2024-10-21 16:16:34.9032,0.2562221508316789,0.7804709141274239,0.11788389753920883,0.8117728531855954,0.7775623268698061,0.021282956894811703,0.4076139203999231,0.12370483988325652,0.535001932302947,0.3639247677317018,0.6006853418845699,0.6206222793826671,0.5,0 days 00:00:57.467176,1H,True,confounder_5,3,True,None
2024-10-21 17:26:33.1783,0.5701264576226678,0.7849030470914128,0.27768882711620313,0.8261772853185596,0.7775623268698061,1.1397593985609116,0.4010975305562485,0.21850556205580832,0.5662238515212877,0.3639247677317018,0.6291737632435546,0.6494999010684607,0.5,0 days 00:00:27.169886,6H,True,confounder_5,3,False,None
2024-10-21 16:24:05.6527,1.1674882653630314,0.785180055401662,0.860062734929601,0.8264542936288092,0.7775623268698061,0.02903671954191948,0.4586404586404587,0.6585504652700223,0.5723976435282151,0.3639247677317018,0.6910090345209741,0.6886799234929429,0.5,0 days 00:00:57.054398,1H,False,confounder_5,3,False,None
2024-10-21 20:53:48.6193,2.5459799859343017,0.7775623268698061,0.3763532853090691,0.7990304709141276,0.7775623268698061,1.2857641225884318,0.36429624588862425,0.3494971556879146,0.4853878748023745,0.3639247677317018,0.5522709748489477,0.5570368355098273,0.5,0 days 00:00:14.570956,24H,True,confounder_5,3,False,None
