,Max Acc thresh,Max Acc,Max individual Acc thresh,Max individual Acc,Null Acc,Max F1 thresh,Max F1,Max individual F1 thresh,Max individual F1,Null F1,AUROC,Individual AUROC,Null AUROC,runtime,data_preprocess.resolution,data_preprocess.normalize,label_path,method.max_lag,method.filter_mode,method.architecture,data_path,data_preprocess.subset_year,data_preprocess.subset_month
2024-12-04 10:33:15.6308,0.0,0.7998129967274428,0.0,0.7998129967274427,0.7998129967274428,0.0,0.3335930196322842,0.0,0.3335826710300764,0.3335930196322842,0.5,0.5,0.5,0 days 00:01:32.513013,24H,False,random_5,5,None,transformer,resources/rivers_ts_east_germany.csv,2021,10
2024-11-22 12:14:30.9539,8.08,0.8011220196353436,1.0362041160227724,0.8357410004675082,0.7998129967274428,23.100941821187444,0.4775472531000442,1.0422882278481094,0.5667037794152979,0.3335930196322842,0.6419648802011388,0.6448517122487143,0.5,0 days 00:18:53.824044,15min,False,random_5,5,None,transformer,resources/rivers_flood.csv,False,[]
2024-11-22 15:07:12.8957,8.09,0.8065217391304348,0.8964469445234209,0.8226975222066386,0.7998129967274428,0.00693823619736476,0.3474530384439169,6.665130688125385,0.4508960987861244,0.3335930196322842,0.5122874631008629,0.5179604468599034,0.5,0 days 01:52:13.338349,1H,False,random_5,3,None,transformer,resources/rivers_ts_east_germany.csv,False,[]
2024-11-22 12:31:25.7725,6.94,0.7998129967274428,1.3822354518357949,0.8046517064048622,0.7998129967274428,0.7471872638036547,0.3335930196322842,0.1538008867803313,0.37568141008598,0.3335930196322842,0.3648270979693585,0.37139283348916935,0.5,0 days 01:36:53.843509,15min,True,random_5,3,None,transformer,resources/rivers_ts_east_germany.csv,False,[]
2024-11-26 04:17:07.0088,20.74,0.7998129967274428,1.8194904160822816,0.8180925666199159,0.7998129967274428,3.624446699158432,0.3335930196322842,0.9977562018230074,0.4273443765047073,0.3335930196322842,0.5235071738933154,0.525122623500078,0.5,0 days 00:06:15.498792,24H,True,random_5,3,None,transformer,resources/rivers_ts_east_germany.csv,2021,10
2024-11-22 14:33:24.8841,2.62,0.7998129967274428,0.39472047397299137,0.8062646096306685,0.7998129967274428,0.5370335579618452,0.3335930196322842,0.11381094040663865,0.36814324308243374,0.3335930196322842,0.369924249406769,0.3693232819074334,0.5,0 days 01:56:32.129595,1H,True,random_5,5,None,transformer,resources/rivers_ts_east_germany.csv,False,[]
2024-12-04 10:36:20.4778,0.0,0.7998129967274428,0.0,0.7998129967274427,0.7998129967274428,0.0,0.3335930196322842,0.0,0.3335826710300764,0.3335930196322842,0.5,0.5,0.5,0 days 00:01:16.894471,24H,False,random_5,5,None,transformer,resources/rivers_flood.csv,False,[]
2024-11-22 16:00:00.8789,13.35,0.8100046750818141,4.551203734641735,0.8550958391771855,0.7998129967274428,82.43857576756518,0.5502851452883136,5.448295177776449,0.6138416009734382,0.3335930196322842,0.7091481534405649,0.7187590092722457,0.5,0 days 01:08:43.747523,6H,False,random_5,3,None,transformer,resources/rivers_ts_east_germany.csv,False,[]
2024-11-22 11:20:51.1529,0.95,0.7998129967274428,0.19564021256191774,0.8125525946704067,0.7998129967274428,0.2378052348992127,0.3335930196322842,0.1070956288069081,0.4012181884948801,0.3335930196322842,0.3945370289275255,0.3993762661679913,0.5,0 days 00:16:24.344717,15min,True,random_5,5,None,transformer,resources/rivers_flood.csv,False,[]
2024-12-04 10:36:23.0072,0.0,0.7998129967274428,0.0,0.7998129967274427,0.7998129967274428,0.0,0.3335930196322842,0.0,0.3335826710300764,0.3335930196322842,0.5,0.5,0.5,0 days 00:01:19.244922,24H,True,random_5,5,None,transformer,resources/rivers_flood.csv,False,[]
