,Max Acc thresh,Max Acc,Max individual Acc thresh,Max individual Acc,Null Acc,Max F1 thresh,Max F1,Max individual F1 thresh,Max individual F1,Null F1,AUROC,Individual AUROC,Null AUROC,runtime,data_preprocess.resolution,data_preprocess.normalize,label_path,method.max_lag,method.var_absolute_values,method.filter_mode,data_path,data_preprocess.subset_year,data_preprocess.subset_month
2024-11-21 15:24:00.9173,4.390159314572084,0.7998129967274428,1.7794893408102441,0.8000233754090696,0.7998129967274428,0.7735892165370956,0.3335930196322842,0.2053598825170935,0.344065054764364,0.3335930196322842,0.18733532168140926,0.18907998285803335,0.5,0 days 00:02:11.878015,1H,True,random_5,5,True,None,resources/rivers_flood.csv,False,[]
2024-11-25 14:28:07.0853,3.54,0.7998129967274428,1.3276004072369638,0.7998129967274427,0.7998129967274428,0.3576199666909291,0.3338791423001949,0.1663585970132334,0.350363002355299,0.3335930196322842,0.23727092735690086,0.22705026686925356,0.5,0 days 00:01:45.394010,1H,True,random_5,5,True,None,resources/rivers_ts_east_germany.csv,2021,10
2024-11-21 15:28:23.0044,0.6314416301879164,0.8001636278634876,0.19967403704347986,0.8121084618980832,0.7998129967274428,0.6925474957928219,0.3337360196406999,0.1041047190517268,0.38710877859103787,0.3335930196322842,0.3583088806534677,0.3560034868318529,0.5,0 days 00:04:01.748769,1H,True,random_5,3,False,None,resources/rivers_ts_east_germany.csv,False,[]
2024-11-25 14:29:43.3158,2.819484468664617,0.7998129967274428,1.0397999367346331,0.7998129967274427,0.7998129967274428,0.3576132229583897,0.3339123645945155,0.1829201219512354,0.35015177910743545,0.3335930196322842,0.2527052120839698,0.24406021115786194,0.5,0 days 00:02:02.448117,1H,True,random_5,5,False,None,resources/rivers_ts_east_germany.csv,2021,10
2024-11-21 19:14:59.0153,1421.4094932717733,0.7998129967274428,41.878185213039345,0.8004207573632539,0.7998129967274428,205.87826695401824,0.33835036729479395,8.225143342854441,0.3680035071612599,0.3335930196322842,0.3357447362728003,0.3190403420601527,0.5,0 days 00:52:46.059950,24H,True,random_5,5,False,None,resources/rivers_flood.csv,False,[]
2024-11-21 15:24:29.8669,0.8200413608404921,0.7998129967274428,0.2294505044445637,0.8099111734455353,0.7998129967274428,0.6925474957928219,0.33360604643914604,0.11527136133726874,0.38142457836764493,0.3335930196322842,0.34975736814240643,0.3480100709054075,0.5,0 days 00:04:09.947984,1H,True,random_5,3,True,None,resources/rivers_ts_east_germany.csv,False,[]
2024-11-21 15:35:27.3695,6.560000084013377,0.8121084618980832,1.5016043177066836,0.8491818606825619,0.7998129967274428,12.162427310149653,0.5299081320176932,1.794066598672411,0.626233924600396,0.3335930196322842,0.7990663546432002,0.8101721014492753,0.5,0 days 00:08:09.216203,1H,False,random_5,3,True,None,resources/rivers_ts_east_germany.csv,False,[]
2024-11-21 16:02:26.5201,24.04094631721592,0.7998129967274428,6.8529122938806175,0.8008181393174381,0.7998129967274428,7.075276136097166,0.3335930196322842,1.7132667228815326,0.3478793632195675,0.3335930196322842,0.2581414803904792,0.23751032413900575,0.5,0 days 00:07:12.303668,12H,True,random_5,3,True,None,resources/rivers_flood.csv,False,[]
2024-11-21 15:45:29.9747,8.050164500874931,0.809794296400187,4.169160656974514,0.8569892473118279,0.7998129967274428,42.274239740036315,0.5448830125089117,6.18585471098626,0.651039703634374,0.3335930196322842,0.8176292305213344,0.8219762934393018,0.5,0 days 00:16:10.073220,1H,False,random_5,3,False,None,resources/rivers_flood.csv,False,[]
2024-11-21 15:23:09.2918,1.0600000620743668,0.8168069191210846,0.653527648588586,0.861360448807854,0.7998129967274428,15.695309058046794,0.5154726132110286,1.225492678171012,0.6484227660491994,0.3335930196322842,0.8051076856625442,0.8153628058282686,0.5,0 days 00:16:57.421653,15min,False,random_5,3,True,None,resources/rivers_ts_east_germany.csv,False,[]
