,Max Acc thresh,Max Acc,Max individual Acc thresh,Max individual Acc,Null Acc,Max F1 thresh,Max F1,Max individual F1 thresh,Max individual F1,Null F1,AUROC,Individual AUROC,Null AUROC,runtime,data_preprocess.resolution,data_preprocess.normalize,label_path,method.max_lag,method.filter_mode,method.architecture,data_path,data_preprocess.subset_year,data_preprocess.subset_month
2024-12-03 15:05:21.5852,1.0,0.7998129967274428,0.9835143665713132,0.8351332398316971,0.7998129967274428,0.9993134791533664,0.3603366649132035,0.919473270407487,0.5132712089877606,0.3335930196322842,0.6150406832402594,0.6200244467819853,0.5,0 days 00:26:55.232552,6H,True,random_5,3,None,transformer,resources/rivers_ts_east_germany.csv,2021,10
2024-12-03 17:54:13.5710,0.9999989471638852,0.7998129967274428,0.004156633514109066,0.7999298737727909,0.7998129967274428,0.0,0.3335930196322842,0.0040856624923579984,0.3342068248099104,0.3335930196322842,0.4999981912856936,0.5002337540906966,0.5,0 days 00:28:09.578637,24H,True,random_5,5,None,transformer,resources/rivers_flood.csv,False,[]
2024-12-03 15:40:05.6390,1.0,0.7998129967274428,0.9778317681997116,0.8234455352968677,0.7998129967274428,0.8823676766689154,0.4125906606166708,0.9653437536319454,0.5431908463234751,0.3335930196322842,0.6740817696668264,0.6744477559607293,0.5,0 days 01:01:38.789903,1H,True,random_5,5,None,transformer,resources/rivers_ts_east_germany.csv,2021,10
2024-12-03 16:42:47.1921,1.0000000000000004,0.7998129967274428,0.9985235199629144,0.8281673679289386,0.7998129967274428,0.9999997067085123,0.3721550646102543,0.9878469213667518,0.5263860143508566,0.3335930196322842,0.5945905948548753,0.5908860741000468,0.5,0 days 00:44:19.961088,6H,True,random_5,5,None,transformer,resources/rivers_flood.csv,False,[]
2024-12-03 17:43:36.3875,0.9999999999961644,0.7998129967274428,0.9974696838338818,0.8209911173445534,0.7998129967274428,0.999999999975093,0.3347799634962482,0.9733222470454022,0.4761623512717696,0.3335930196322842,0.5681693228512174,0.5642651355773726,0.5,0 days 00:38:04.213109,12H,False,random_5,5,None,transformer,resources/rivers_flood.csv,False,[]
2024-12-03 16:10:52.6174,1.0000000000000004,0.7998129967274428,0.9950233364082656,0.8093969144460029,0.7998129967274428,0.2671240262491503,0.33539762115403515,0.983440581236498,0.4470104977311394,0.3335930196322842,0.5244574962785532,0.5161952625837619,0.5,0 days 01:08:28.287348,15min,True,random_5,3,None,transformer,resources/rivers_flood.csv,False,[]
2024-12-04 00:52:48.3532,1.0,0.7998129967274428,1.0029558099971028,0.8011220196353436,0.7998129967274428,0.037773906450935264,0.3339639200390053,0.8805638420041519,0.3704878885486251,0.3335930196322842,0.34348590894159553,0.33352272284556644,0.5,0 days 09:12:53.549874,1H,False,random_5,5,None,transformer,resources/rivers_ts_east_germany.csv,False,[]
2024-12-03 17:25:39.8754,1.0,0.7998129967274428,0.9899784144595224,0.8159887798036465,0.7998129967274428,0.9999586310382529,0.36446456671175775,0.9648469256875218,0.482252904590449,0.3335930196322842,0.6069195355287185,0.6086061438366839,0.5,0 days 02:47:12.792683,15min,True,random_5,5,None,transformer,resources/rivers_ts_east_germany.csv,2021,10
2024-12-03 15:29:55.8803,0.9999999999999796,0.7998129967274428,0.9871288836922478,0.8325853202431042,0.7998129967274428,0.9999999947384108,0.3715693853884809,0.9680778481320204,0.5199298960455911,0.3335930196322842,0.6293661373681523,0.6290139473274117,0.5,0 days 00:30:33.460537,24H,True,random_5,5,None,transformer,resources/rivers_ts_east_germany.csv,2021,10
2024-12-03 19:43:12.1862,1.0,0.7998129967274428,1.002944050718008,0.8008648901355774,0.7998129967274428,0.007251794753502239,0.3335995169740763,0.8440428597305928,0.3717195259529781,0.3335930196322842,0.3449855344490048,0.3382561457846345,0.5,0 days 04:27:18.862498,1H,True,random_5,3,None,transformer,resources/rivers_ts_east_germany.csv,False,[]
2024-12-03 21:43:16.0816,1.0000000000000002,0.7998129967274428,1.0013723734173496,0.8038803179055634,0.7998129967274428,0.9999997604664732,0.3654690931910888,0.9325351899782671,0.4917849545061722,0.3335930196322842,0.5938461024513662,0.596393028284245,0.5,0 days 04:31:44.798565,12H,False,random_5,5,None,transformer,resources/rivers_ts_east_germany.csv,False,[]
2024-12-04 00:34:52.1681,1.0,0.7998129967274428,1.0016882823421491,0.8032258064516129,0.7998129967274428,0.6692656594051121,0.3546690759144717,0.9281788341313442,0.4829381333809178,0.3335930196322842,0.5868763515532337,0.5898867266635499,0.5,0 days 08:27:24.162654,6H,True,random_5,5,None,transformer,resources/rivers_ts_east_germany.csv,False,[]
2024-12-03 19:17:06.3700,1.0,0.7998129967274428,1.000963788754115,0.8048854604955588,0.7998129967274428,0.9999996442920202,0.3746618757317615,0.927081252287736,0.4981371866674045,0.3335930196322842,0.6057678008611281,0.6054060990338165,0.5,0 days 02:21:34.750820,12H,False,random_5,3,None,transformer,resources/rivers_ts_east_germany.csv,False,[]
2024-12-03 15:08:40.9940,1.0,0.7998129967274428,0.9834625397301102,0.8413978494623656,0.7998129967274428,0.9948170203290504,0.39019123997532384,0.944091312601286,0.547348860490793,0.3335930196322842,0.6497017477886181,0.6510452703755649,0.5,0 days 00:30:19.430996,12H,False,random_5,3,None,transformer,resources/rivers_ts_east_germany.csv,2021,10
2024-12-03 20:19:51.7439,1.0,0.7998129967274428,1.0012952589086113,0.8035296867695184,0.7998129967274428,0.9999998835123349,0.3485522913222264,0.973530472492961,0.480578362184991,0.3335930196322842,0.5914251451776482,0.5943925802555712,0.5,0 days 02:25:15.840192,24H,False,random_5,5,None,transformer,resources/rivers_ts_east_germany.csv,False,[]
2024-12-04 00:13:01.6862,1.0,0.7998129967274428,1.0031444997067036,0.8009116409537167,0.7998129967274428,0.03777390645093781,0.3339639200390053,0.8805638420041516,0.3704878885486251,0.3335930196322842,0.34348590894159553,0.33352272284556644,0.5,0 days 08:50:37.469008,1H,True,random_5,5,None,transformer,resources/rivers_ts_east_germany.csv,False,[]
2024-12-03 18:21:27.7296,0.9999989471638852,0.7998129967274428,0.004154101859985456,0.7999298737727909,0.7998129967274428,0.0,0.3335930196322842,0.0040856624923579984,0.3342068248099104,0.3335930196322842,0.4999981912856936,0.5002337540906966,0.5,0 days 00:27:52.160160,24H,False,random_5,5,None,transformer,resources/rivers_flood.csv,False,[]
2024-12-04 01:12:45.4032,1.0,0.7998129967274428,1.0015369262957552,0.8031323048153342,0.7998129967274428,0.6692656594051146,0.3546690759144717,0.9281788341313442,0.4829381333809178,0.3335930196322842,0.5868763515532338,0.5898867266635499,0.5,0 days 08:59:48.239643,6H,False,random_5,5,None,transformer,resources/rivers_ts_east_germany.csv,False,[]
2024-12-03 15:01:52.9144,1.0,0.7998129967274428,0.9833395562852052,0.8416082281439924,0.7998129967274428,0.9948170203290504,0.39016115351993214,0.944082463007017,0.547348860490793,0.3335930196322842,0.6496991951125782,0.6510452703755649,0.5,0 days 00:23:26.074491,12H,True,random_5,3,None,transformer,resources/rivers_ts_east_germany.csv,2021,10
2024-12-03 19:02:17.6670,1.0,0.7998129967274428,1.0009420909731652,0.8051425899953248,0.7998129967274428,0.9999996442920202,0.3746618757317615,0.927081252287736,0.4981371866674045,0.3335930196322842,0.6057678008611282,0.6054060990338165,0.5,0 days 02:26:17.209270,12H,True,random_5,3,None,transformer,resources/rivers_ts_east_germany.csv,False,[]
2024-12-03 15:58:04.4036,1.0000000000000002,0.7998129967274428,0.9952711536844108,0.8064048620850864,0.7998129967274428,0.2683257124391526,0.33606299212598423,0.9382167910110716,0.4099296879415004,0.3335930196322842,0.4395696435273909,0.4313321548231261,0.5,0 days 00:34:09.670555,1H,False,random_5,3,None,transformer,resources/rivers_flood.csv,False,[]
2024-12-03 16:10:36.1443,1.0,0.7998129967274428,0.981733738985155,0.8079710144927537,0.7998129967274428,0.9999999657055404,0.3468956130248142,0.9749896816406984,0.4603088441369848,0.3335930196322842,0.5694154758182678,0.5652986208508649,0.5,0 days 01:32:09.065275,15min,True,random_5,3,None,transformer,resources/rivers_ts_east_germany.csv,2021,10
