,Max Acc thresh,Max Acc,Max individual Acc thresh,Max individual Acc,Null Acc,Max F1 thresh,Max F1,Max individual F1 thresh,Max individual F1,Null F1,AUROC,Individual AUROC,Null AUROC,runtime,data_preprocess.resolution,data_preprocess.normalize,label_path,method.max_lag,method.filter_mode,method.architecture,data_path,data_preprocess.subset_year,data_preprocess.subset_month
2024-11-22 05:29:02.2997,0.5091122749644201,0.8269284712482469,0.5272608488579106,0.8678821879382889,0.7998129967274428,33.31700736299303,0.6038992332968236,1.25740980625976,0.6785584115548641,0.3335930196322842,0.7708044172243331,0.7677174400031166,0.5,0 days 06:45:40.995835,12H,False,random_5,3,None,transformer,resources/rivers_ts_east_germany.csv,False,[]
2024-11-21 16:13:31.7504,0.0,0.7998129967274428,0.0,0.7998129967274427,0.7998129967274428,0.0,0.3335930196322842,0.0,0.3335826710300764,0.3335930196322842,0.5,0.5,0.5,0 days 00:00:32.124784,1H,True,random_5,5,None,transformer,resources/rivers_ts_east_germany.csv,False,[]
2024-11-25 11:06:06.2023,0.23,0.8338709677419355,0.11104254324450677,0.8443197755960729,0.7998129967274428,0.0203924984617013,0.34518321743886243,0.3490136569544787,0.4297824973841804,0.3335930196322842,0.6022105990221531,0.6001464371980676,0.5,0 days 00:05:52.881373,12H,True,random_5,3,None,transformer,resources/rivers_ts_east_germany.csv,2021,10
2024-11-22 07:28:08.2394,2.284761268834673,0.807667134174848,1.3025482901261154,0.8616877045348293,0.7998129967274428,46.31682127715822,0.6088910864386209,2.9132700227296144,0.6658183857197965,0.3335930196322842,0.7610109356778056,0.7563962424029921,0.5,0 days 02:50:21.700172,24H,False,random_5,3,None,transformer,resources/rivers_ts_east_germany.csv,False,[]
2024-11-25 11:27:46.4234,1.6281979949295908,0.7998129967274428,0.0992261182432756,0.8181159420289854,0.7998129967274428,0.5726612414274643,0.3476658476658477,0.4673525197141708,0.4271668682301873,0.3335930196322842,0.5126869910277942,0.5187716709521583,0.5,0 days 00:29:23.342619,6H,False,random_5,5,None,transformer,resources/rivers_ts_east_germany.csv,2021,10
2024-11-22 03:30:56.2900,0.08,0.8287517531556802,0.0030902290790088827,0.829242636746143,0.7998129967274428,0.0,0.3335930196322842,0.3688451600737473,0.3737750172532781,0.3335930196322842,0.5869301505658423,0.5855671458625527,0.5,0 days 00:06:39.894930,24H,True,random_5,3,None,transformer,resources/rivers_flood.csv,False,[]
2024-11-21 18:27:47.4789,0.11,0.8285881252921926,0.0027723235156615236,0.8319541841982233,0.7998129967274428,0.0,0.3335930196322842,0.156808491607295,0.3928178128037875,0.3335930196322842,0.588381735938741,0.588171020336606,0.5,0 days 00:01:31.820323,6H,True,random_5,3,None,transformer,resources/rivers_flood.csv,False,[]
2024-11-22 03:39:54.0199,0.0,0.8298737727910238,0.0048013090229079005,0.8322814399251987,0.7998129967274428,0.0,0.3335930196322842,0.3730047098501972,0.3914646363454218,0.3335930196322842,0.5961573987417573,0.5947455976312919,0.5,0 days 00:08:25.365717,24H,True,random_5,5,None,transformer,resources/rivers_flood.csv,False,[]
2024-11-21 16:10:57.9372,0.0,0.7998129967274428,0.0,0.7998129967274427,0.7998129967274428,0.0,0.3335930196322842,0.0,0.3335826710300764,0.3335930196322842,0.5,0.5,0.5,0 days 00:00:29.937425,1H,True,random_5,3,None,transformer,resources/rivers_ts_east_germany.csv,False,[]
2024-11-21 22:39:50.7143,0.0,0.7998129967274428,0.0,0.7998129967274427,0.7998129967274428,0.0,0.3335930196322842,0.0,0.3335826710300764,0.3335930196322842,0.5,0.5,0.5,0 days 00:00:30.897498,12H,True,random_5,5,None,transformer,resources/rivers_ts_east_germany.csv,False,[]
2024-11-25 11:00:08.0824,0.29,0.8043712014960261,0.05369331463300609,0.8308555399719495,0.7998129967274428,0.0,0.3335930196322842,0.08178995528755773,0.4187300103148631,0.3335930196322842,0.58646881921233,0.5873590170640487,0.5,0 days 00:01:46.036961,1H,True,random_5,3,None,transformer,resources/rivers_ts_east_germany.csv,2021,10
2024-11-22 15:17:11.7679,2.350294719935004,0.8292660121552127,2.8792767071915475,0.8701729780271156,0.7998129967274428,0.290243122384491,0.5825672159583695,10.823669513058634,0.6781059282693028,0.3335930196322842,0.7894448681765331,0.7757503019323672,0.5,0 days 09:48:03.248603,24H,False,random_5,5,None,transformer,resources/rivers_flood.csv,False,[]
2024-11-21 20:26:30.5959,0.05214941357428583,0.8043712014960261,0.02305956189981127,0.8253623188405796,0.7998129967274428,0.0,0.33764798737174423,0.0218449837411874,0.451370139102552,0.3335930196322842,0.5323936261672283,0.5399528595917095,0.5,0 days 03:02:38.006058,1H,False,random_5,5,None,transformer,resources/rivers_ts_east_germany.csv,False,[]
2024-11-25 11:01:40.2648,0.25,0.8363253856942496,0.0780271154745208,0.8399251986909771,0.7998129967274428,0.17525941112311053,0.34145896101524703,0.34374407288243314,0.4146151962421247,0.3335930196322842,0.5905295432255145,0.5875776258376189,0.5,0 days 00:03:17.142103,6H,True,random_5,5,None,transformer,resources/rivers_ts_east_germany.csv,2021,10
2024-11-25 11:00:19.5617,0.34,0.8027582982702197,0.04759700794763909,0.8309490416082281,0.7998129967274428,0.0,0.3335930196322842,0.07424652954503921,0.4199813873726918,0.3335930196322842,0.5875387965806045,0.5884532297023531,0.5,0 days 00:01:57.411390,1H,True,random_5,5,None,transformer,resources/rivers_ts_east_germany.csv,2021,10
2024-11-25 11:00:41.7590,0.25,0.8378681626928471,0.07930341280972418,0.8406498363721365,0.7998129967274428,0.5893740571598599,0.3482344102178813,0.37246813834510506,0.416822502727131,0.3335930196322842,0.5920679417661154,0.5897428705002338,0.5,0 days 00:02:17.222180,6H,True,random_5,3,None,transformer,resources/rivers_ts_east_germany.csv,2021,10
2024-11-25 11:07:05.1582,0.28,0.8311360448807854,0.11799906498363726,0.8455352968676951,0.7998129967274428,0.10075872611391476,0.36060507482108006,0.3622234478116257,0.43295598744406605,0.3335930196322842,0.6019998582104491,0.6002054114071996,0.5,0 days 00:06:42.405570,12H,True,random_5,5,None,transformer,resources/rivers_ts_east_germany.csv,2021,10
2024-11-25 11:02:24.1982,0.06,0.8113370733987845,0.03708742402992053,0.834455352968677,0.7998129967274428,0.2034983688476288,0.3336815400686465,0.07324523436170194,0.4268672499387787,0.3335930196322842,0.5949223232966663,0.5942655251675237,0.5,0 days 00:04:03.652667,15min,True,random_5,3,None,transformer,resources/rivers_ts_east_germany.csv,2021,10
2024-11-22 03:40:24.0442,0.01,0.7998129967274428,4.675081813931743e-06,0.7998129967274427,0.7998129967274428,0.008238721440464641,0.3335930196322842,3.851669677636578e-06,0.3335826710300764,0.3335930196322842,0.4999853869534721,0.4999853903693315,0.5,0 days 00:00:23.959195,24H,True,random_5,5,None,transformer,resources/rivers_ts_east_germany.csv,False,[]
2024-11-21 22:36:17.4252,0.0,0.7998129967274428,0.0,0.7998129967274427,0.7998129967274428,0.0,0.3335930196322842,0.0,0.3335826710300764,0.3335930196322842,0.5,0.5,0.5,0 days 00:00:27.891122,12H,True,random_5,3,None,transformer,resources/rivers_ts_east_germany.csv,False,[]
2024-11-22 08:00:25.3036,1.315257628695654,0.8386629266012156,0.9053200033308588,0.877325853202431,0.7998129967274428,0.4700343508391758,0.5897044101375204,2.0292690676821343,0.6975450649365863,0.3335930196322842,0.7976353203600239,0.7973921322268973,0.5,0 days 06:13:39.752489,12H,False,random_5,5,None,transformer,resources/rivers_flood.csv,False,[]
2024-11-21 18:28:21.2009,0.0,0.7998129967274428,0.0,0.7998129967274427,0.7998129967274428,0.0,0.3335930196322842,0.0,0.3335826710300764,0.3335930196322842,0.5,0.5,0.5,0 days 00:00:26.521375,6H,True,random_5,3,None,transformer,resources/rivers_ts_east_germany.csv,False,[]
2024-11-21 16:10:20.2824,0.09,0.8248480598410473,0.015035063113604488,0.8279102384291724,0.7998129967274428,0.0,0.3335930196322842,0.1932444963406293,0.3718574916330877,0.3335930196322842,0.5646598557129218,0.564415809568334,0.5,0 days 00:01:36.388341,1H,True,random_5,3,None,transformer,resources/rivers_flood.csv,False,[]
2024-11-25 11:43:58.6895,0.27512923234152553,0.8028751753155681,0.1643280433317312,0.8179289387564282,0.7998129967274428,0.2070533954106457,0.3537207708127047,1.1392533307874098,0.42938998507309795,0.3335930196322842,0.5101765262845911,0.5151458041140721,0.5,0 days 00:42:12.257510,12H,False,random_5,5,None,transformer,resources/rivers_ts_east_germany.csv,2021,10
2024-11-25 11:48:53.2541,0.023662847478890667,0.8111266947171576,0.0242196124582722,0.8399485741000465,0.7998129967274428,0.120876964538851,0.34193405442423513,0.03224727248660097,0.4366516052442024,0.3335930196322842,0.4941339333969418,0.5084432951534985,0.5,0 days 00:50:31.130015,15min,False,random_5,5,None,transformer,resources/rivers_ts_east_germany.csv,2021,10
