,Max Acc thresh,Max Acc,Max individual Acc thresh,Max individual Acc,Null Acc,Max F1 thresh,Max F1,Max individual F1 thresh,Max individual F1,Null F1,AUROC,Individual AUROC,Null AUROC,runtime,data_preprocess.resolution,data_preprocess.normalize,label_path,method.max_lag,method.filter_mode,method.architecture,data_path,data_preprocess.subset_year,data_preprocess.subset_month
2025-01-10 15:53:25.6582,0.9999960660934449,0.7998129967274428,0.3181674884591363,0.8316503038803178,0.7998129967274428,0.9999552965164183,0.3781335485896229,0.3757400214672089,0.5200179485613903,0.3335930196322842,0.6331634955149892,0.6349907472339099,0.5,0 days 00:01:21.561471,6H,False,random_5,5,None,transformer,resources/rivers_ts_east_germany.csv,2021,10
2025-01-10 15:46:40.2374,1.0,0.7998129967274428,0.6556122687321354,0.8170406732117812,0.7998129967274428,0.9999998807907104,0.4417333292151836,0.7087908983230591,0.5476242888785929,0.3335930196322842,0.6955044293297508,0.6967777972572853,0.5,0 days 00:01:17.277004,24H,False,random_5,5,None,transformer,resources/rivers_flood.csv,False,[]
2025-01-10 15:57:46.8058,0.016167039874770466,0.8016129032258065,0.005238458722496052,0.8302477793361384,0.7998129967274428,2.511080926526077e-11,0.3336840054548997,0.005765365436673164,0.4615100620850849,0.3335930196322842,0.5666737157609699,0.5706364929094593,0.5,0 days 00:01:57.887054,1H,False,random_5,5,None,transformer,resources/rivers_ts_east_germany.csv,False,[]
2025-01-10 15:59:26.3026,0.03197963953018188,0.7999298737727909,0.0027492074236553786,0.8209209911173445,0.7998129967274428,0.7994909882545471,0.34113816095518684,0.0014013495529070494,0.483193850020987,0.3335930196322842,0.5722935788075798,0.5865942028985507,0.5,0 days 00:01:46.367544,12H,True,random_5,5,None,unidirectional,resources/rivers_ts_east_germany.csv,False,[]
2025-01-10 15:53:00.2311,0.9999961853027344,0.7998129967274428,0.32213813952467896,0.8316503038803178,0.7998129967274428,0.9999492168426514,0.3766164273610987,0.3884706497192383,0.5191034128491615,0.3335930196322842,0.6328619401817637,0.6335809178743961,0.5,0 days 00:01:31.883964,6H,True,random_5,5,None,transformer,resources/rivers_ts_east_germany.csv,2021,10
2025-01-10 15:43:52.2987,1.000001,0.7998129967274428,0.08948991833472772,0.8287517531556802,0.7998129967274428,0.9999995231628418,0.4085545722713865,0.038813043385744095,0.5544264080822746,0.3335930196322842,0.6720730593355484,0.7047242675705158,0.5,0 days 00:01:17.072291,12H,False,random_5,5,None,unidirectional,resources/rivers_flood.csv,False,[]
2025-01-10 15:35:07.6516,0.039997241497039794,0.8018232819074333,0.015835075302416318,0.8238896680691912,0.7998129967274428,0.9998565912246704,0.3437589670014347,0.019177008420228958,0.4800424147664843,0.3335930196322842,0.5754114251718647,0.5821948535141032,0.5,0 days 00:01:45.616964,15min,False,random_5,5,None,unidirectional,resources/rivers_flood.csv,False,[]
2025-01-10 15:36:28.3311,0.399910664558456,0.8079008882655446,0.13302805665054446,0.8353202431042543,0.7998129967274428,7.573121681625149e-14,0.3335930196322842,0.0975654125213623,0.4617374849730066,0.3335930196322842,0.5503662895595168,0.5486943373071529,0.5,0 days 00:01:15.530124,1H,True,random_5,5,None,transformer,resources/rivers_flood.csv,False,[]
2025-01-10 15:52:53.7288,0.9999550580978396,0.7998129967274428,0.2515232463395757,0.8302477793361384,0.7998129967274428,0.9996333122253418,0.3781257893407426,0.29533374309539795,0.5217666246642377,0.3335930196322842,0.6364660320859639,0.6440255376344085,0.5,0 days 00:01:35.481635,1H,False,random_5,5,None,transformer,resources/rivers_ts_east_germany.csv,2021,10
2025-01-10 15:50:02.8792,0.99990314245224,0.7998129967274428,0.2524063119657009,0.8283309957924262,0.7998129967274428,0.9996475577354432,0.3780573025856045,0.3015013635158539,0.5185676024032994,0.3335930196322842,0.6374348972055104,0.6447508570983325,0.5,0 days 00:01:20.150305,15min,False,random_5,5,None,transformer,resources/rivers_ts_east_germany.csv,2021,10
2025-01-10 15:56:59.5209,0.020961828231811527,0.8002805049088358,0.0006946743657287428,0.8138382421692378,0.7998129967274428,4.9893139034144676e-17,0.33369704999805155,0.00030077318660914903,0.4478978552771469,0.3335930196322842,0.5334314135398524,0.5402518700327257,0.5,0 days 00:02:26.926106,15min,True,random_5,5,None,unidirectional,resources/rivers_ts_east_germany.csv,False,[]
2025-01-10 15:59:11.7795,0.039963164329549286,0.8042075736325386,0.04008064680295436,0.8387798036465638,0.7998129967274428,0.9088560342788696,0.42800756961340897,0.00904845166951418,0.5356624826453794,0.3335930196322842,0.6273829094325831,0.6277919978182952,0.5,0 days 00:01:17.334660,12H,True,random_5,5,None,transformer,resources/rivers_ts_east_germany.csv,False,[]
2025-01-10 15:54:13.8057,0.9999988079071044,0.7998129967274428,0.5348861076670217,0.8290556334735858,0.7998129967274428,0.01130173821002245,0.3713172632091551,0.5971625447273254,0.5128026521461699,0.3335930196322842,0.6283433213722488,0.6251349929873773,0.5,0 days 00:01:13.999832,12H,True,random_5,5,None,transformer,resources/rivers_ts_east_germany.csv,2021,10
2025-01-10 15:57:25.3091,0.3499110804328918,0.7998129967274428,0.0006013107042203327,0.820266479663394,0.7998129967274428,0.1854412257671356,0.35308198683423103,0.0005952953943051398,0.4805371314126426,0.3335930196322842,0.5804238485820279,0.5870530426990805,0.5,0 days 00:01:47.789070,1H,False,random_5,5,None,unidirectional,resources/rivers_ts_east_germany.csv,False,[]
2025-01-10 15:51:30.5602,0.9997615218162536,0.7998129967274428,0.2420099807514261,0.8312996727442731,0.7998129967274428,0.0009251582669094203,0.3758297461479664,0.288387656211853,0.5218576976462472,0.3335930196322842,0.6372123468544533,0.6440537829203677,0.5,0 days 00:01:21.670124,1H,True,random_5,5,None,transformer,resources/rivers_ts_east_germany.csv,2021,10
2025-01-10 15:54:31.8917,1.000001,0.7998129967274428,0.7282792518176434,0.8249181860682562,0.7998129967274428,0.14669635891914368,0.3795838387608472,0.6408450603485107,0.5242686291403065,0.3335930196322842,0.6396565136866572,0.6435754636122799,0.5,0 days 00:01:10.697924,24H,True,random_5,5,None,unidirectional,resources/rivers_ts_east_germany.csv,2021,10
2025-01-10 15:55:42.4226,1.0,0.7998129967274428,0.8900698458449247,0.8173211781206171,0.7998129967274428,0.03469829633831978,0.3673602717799627,0.7627506852149963,0.520388758956414,0.3335930196322842,0.6339065580103956,0.6357491331619137,0.5,0 days 00:01:18.008175,24H,False,random_5,5,None,transformer,resources/rivers_ts_east_germany.csv,2021,10
2025-01-10 15:54:18.4587,1.000001,0.7998129967274428,0.4800619544423074,0.8272323515661523,0.7998129967274428,0.0011947618331760168,0.3543373626777382,0.4939976632595062,0.5042379069019199,0.3335930196322842,0.6105609227806489,0.6177881993143214,0.5,0 days 00:01:20.104092,12H,True,random_5,5,None,unidirectional,resources/rivers_ts_east_germany.csv,2021,10
2025-01-10 15:53:16.6138,0.999999927116394,0.7998129967274428,0.2387513485888121,0.8219962599345488,0.7998129967274428,0.999998927116394,0.3655981941309256,0.347093403339386,0.5128165312518328,0.3335930196322842,0.6162323461293295,0.6298168926289544,0.5,0 days 00:01:58.312049,1H,False,random_5,5,None,unidirectional,resources/rivers_ts_east_germany.csv,2021,10
2025-01-10 15:58:45.5143,0.2186102646589279,0.7999766245909303,0.0025205330498528893,0.8167601683029453,0.7998129967274428,1.6897812630482098e-14,0.3367484551438175,0.0020223406609147787,0.4744611690245362,0.3335930196322842,0.5625854958776603,0.573370636590307,0.5,0 days 00:01:43.093179,6H,True,random_5,5,None,unidirectional,resources/rivers_ts_east_germany.csv,False,[]
2025-01-10 16:01:03.2024,0.9713718162307741,0.7998129967274428,0.003115535369485238,0.8319541841982233,0.7998129967274428,0.8693249821662903,0.37962580416691255,0.000979358796030283,0.5225118589359962,0.3335930196322842,0.6379089578125374,0.6465823203989403,0.5,0 days 00:01:44.649140,24H,False,random_5,5,None,unidirectional,resources/rivers_ts_east_germany.csv,False,[]
